Timestamp                       (process)[PID]    
2026-04-24 08:42:26.597523-0500  localhost WindowServer[166]: (CoreFoundation) [com.apple.defaults:User Defaults] Source was stale because shmem was null: CFPrefsPlistSource<0x600000179830> (Domain: com.apple.Accessibility, User: kCFPreferencesCurrentUser, ByHost: No, Container: (null), Contents Need Refresh: Yes)
2026-04-24 08:42:26.597527-0500  localhost WindowServer[166]: (CoreFoundation) [com.apple.defaults:User Defaults] Source was stale because shmem was null: CFPrefsPlistSource<0x600000179830> (Domain: com.apple.Accessibility, User: kCFPreferencesCurrentUser, ByHost: No, Container: (null), Contents Need Refresh: Yes)
2026-04-24 08:42:26.598086-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:packages] 0[NewConnectionPort]: resumed connection 18603
2026-04-24 08:42:26.598118-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] [ ConnectionDebug ] New conn 0x18603, PID 223 in session 257 on console
2026-04-24 08:42:26.606163-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0c3b0)
2026-04-24 08:42:26.623132-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73d90f3b0)
2026-04-24 08:42:26.639499-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc08690)
2026-04-24 08:42:26.655896-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc08690)
2026-04-24 08:42:26.672921-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de05a80)
2026-04-24 08:42:26.689157-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de17480)
2026-04-24 08:42:26.705932-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de17480)
2026-04-24 08:42:26.723129-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc08690)
2026-04-24 08:42:26.739334-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc0b960)
2026-04-24 08:42:26.755809-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0b620)
2026-04-24 08:42:26.774956-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc08690)
2026-04-24 08:42:26.798302-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc08690)
2026-04-24 08:42:26.821727-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0c3b0)
2026-04-24 08:42:26.822293-0500  localhost kernel[0]: (AppleGraphicsDeviceControl) AGDCC: Unauthorized client 'PerfPowerServices' blocked (IOService:/AppleACPIPlatformExpert/PC00@0/AppleACPIPCI/IGPU@2/AppleIntelFramebufferController/IntelFBClientControl)
2026-04-24 08:42:26.822397-0500  localhost kernel[0]: (AppleGraphicsDeviceControl) AGDCC: Unauthorized client 'PerfPowerServices' blocked (IOService:/AppleACPIPlatformExpert/PC00@0/AppleACPIPCI/IGPU@2/AppleIntelFramebufferController/IntelFBClientControl/AppleGraphicsDevicePolicy/AGDPClientControl)
2026-04-24 08:42:26.840650-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de17ce0)
2026-04-24 08:42:26.858517-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de05a80)
2026-04-24 08:42:26.875137-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd084e0)
2026-04-24 08:42:26.896964-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73d90f5d0)
2026-04-24 08:42:26.915893-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc0a810)
2026-04-24 08:42:26.937108-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0c3b0)
2026-04-24 08:42:26.960330-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc08690)
2026-04-24 08:42:26.983409-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0c3b0)
2026-04-24 08:42:27.009380-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc0a810)
2026-04-24 08:42:27.031116-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0c3b0)
2026-04-24 08:42:27.058072-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc08690)
2026-04-24 08:42:27.082559-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd084e0)
2026-04-24 08:42:27.107225-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de17060)
2026-04-24 08:42:27.130967-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0c3b0)
2026-04-24 08:42:27.141752-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:packages] 1210f[SpaceCreate]: create space 3 (managed? 0)
2026-04-24 08:42:27.155062-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc09920)
2026-04-24 08:42:27.161524-0500  localhost WindowServer[166]: (TCC) Created Activity ID: 0xcd, Description: TCCAccessRequest() IPC
2026-04-24 08:42:27.161545-0500  localhost WindowServer[166]: (libxpc.dylib) [com.apple.xpc:connection] [0x600000c74000] activating connection: mach=true listener=false peer=false name=com.apple.tccd.system
2026-04-24 08:42:27.162570-0500  localhost WindowServer[166]: (libxpc.dylib) [com.apple.xpc:connection] [0x600000c74000] invalidated after the last release of the connection object
2026-04-24 08:42:27.171032-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:packages] 1210f[AddWindowsToSpaces]: window 9 joined space 3
2026-04-24 08:42:27.172341-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de17060)
2026-04-24 08:42:27.185033-0500  localhost runningboardd[173]: (RunningBoard) [com.apple.runningboard:ttl] Acquiring assertion targeting [osservice<com.apple.InstallerProgress>:131] from originator [osservice<com.apple.WindowServer(88)>:166] with description <RBSAssertionDescriptor| "AppVisible" ID:173-166-33 target:131 attributes:[
2026-04-24 08:42:27.189060-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de17060)
2026-04-24 08:42:27.205937-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de17480)
2026-04-24 08:42:27.224384-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73d90f400)
2026-04-24 08:42:27.247670-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0c3b0)
2026-04-24 08:42:27.267234-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0b620)
2026-04-24 08:42:27.273611-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:packages] 1210f[SpaceDestroy]: destroy space 3
2026-04-24 08:42:27.273618-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:packages] 1210f[SpaceDestroy]: window 9 parted space 3
2026-04-24 08:42:27.283956-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd084e0)
2026-04-24 08:42:27.298676-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73d90f750)
2026-04-24 08:42:27.315802-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de17480)
2026-04-24 08:42:27.329972-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0b580)
2026-04-24 08:42:27.345066-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc09920)
2026-04-24 08:42:27.359968-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de17ce0)
2026-04-24 08:42:27.377410-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0b580)
2026-04-24 08:42:27.403410-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de17480)
2026-04-24 08:42:27.426524-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73d90f840)
2026-04-24 08:42:27.449662-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de17ce0)
2026-04-24 08:42:27.469413-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de05bb0)
2026-04-24 08:42:27.490172-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc09920)
2026-04-24 08:42:27.513550-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73d90f990)
2026-04-24 08:42:27.539197-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de17480)
2026-04-24 08:42:27.563812-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0c3b0)
2026-04-24 08:42:27.590935-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73d90f840)
2026-04-24 08:42:27.618174-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc09920)
2026-04-24 08:42:27.637080-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de17480)
2026-04-24 08:42:27.655626-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc0f150)
2026-04-24 08:42:27.674218-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0b620)
2026-04-24 08:42:27.678863-0500  localhost runningboardd[173]: (RunningBoard) [com.apple.runningboard:ttl] Acquiring assertion targeting [osservice<com.apple.security.agent.login(92)>:372:372] from originator [osservice<com.apple.WindowServer(88)>:166] with description <RBSAssertionDescriptor| "AppVisible" ID:173-166-34 target:372 attributes:[
2026-04-24 08:42:27.693559-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de17060)
2026-04-24 08:42:27.721364-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de18460)
2026-04-24 08:42:27.738831-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc0f150)
2026-04-24 08:42:27.755371-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de17060)
2026-04-24 08:42:27.770017-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0b620)
2026-04-24 08:42:27.787340-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de17480)
2026-04-24 08:42:27.803708-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de05a80)
2026-04-24 08:42:27.822131-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73d90f840)
2026-04-24 08:42:27.838193-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc0a810)
2026-04-24 08:42:27.854783-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc0f150)
2026-04-24 08:42:27.870535-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73d90f840)
2026-04-24 08:42:27.886930-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd084e0)
2026-04-24 08:42:27.906069-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de17480)
2026-04-24 08:42:27.920940-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc08690)
2026-04-24 08:42:27.936996-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de17060)
2026-04-24 08:42:27.954493-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de18460)
2026-04-24 08:42:27.955981-0500  localhost countryd[384]: (RegulatoryDomain) [com.apple.countryd:Daemon] {"msg":"updating local estimate due to new CC", "estimate":"(\n    \"JM, priority = 1 (WiFiAP), timestamp = 2026-04-24 08:42:27-0500\"\n)"}
2026-04-24 08:42:27.956806-0500  localhost countryd[384]: (RegulatoryDomain) [com.apple.countryd:Daemon] {"msg":"overall estimate has changed", "old":"(\n    \"JM, priority = 1 (WiFiAP), timestamp = 2026-04-24 08:37:42-0500\"\n)", "new":"(\n    \"JM, priority = 1 (WiFiAP), timestamp = 2026-04-24 08:42:27-0500\"\n)"}
2026-04-24 08:42:27.957122-0500  localhost countryd[384]: (RegulatoryDomain) [com.apple.countryd:Daemon] {"msg":"current estimate is more confident than lastKnown, updating", "previous":"(\n    \"JM, priority = 1 (WiFiAP), timestamp = 2026-04-24 08:37:42-0500\"\n)", "current":"(\n    \"JM, priority = 1 (WiFiAP), timestamp = 2026-04-24 08:42:27-0500\"\n)"}
2026-04-24 08:42:27.963574-0500  localhost countryd[384]: (RegulatoryDomain) [com.apple.countryd:Client] {"msg":"RegulatoryDomain current estimates", "estimates":"(\n    \"JM, priority = 1 (WiFiAP), timestamp = 2026-04-24 08:42:27-0500\"\n)"}
2026-04-24 08:42:27.970023-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd084e0)
2026-04-24 08:42:27.986724-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc0f150)
2026-04-24 08:42:28.003955-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0c3b0)
2026-04-24 08:42:28.022429-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de19a50)
2026-04-24 08:42:28.036550-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de19ce0)
2026-04-24 08:42:28.053364-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de05a80)
2026-04-24 08:42:28.070331-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0b620)
2026-04-24 08:42:28.088674-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0b580)
2026-04-24 08:42:28.104904-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc09920)
2026-04-24 08:42:28.121900-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73d90f840)
2026-04-24 08:42:28.136950-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de17060)
2026-04-24 08:42:28.155224-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73d90f840)
2026-04-24 08:42:28.169853-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0c3b0)
2026-04-24 08:42:28.174359-0500  localhost runningboardd[173]: (RunningBoard) [com.apple.runningboard:ttl] Invalidating assertion 173-166-33 (target:[osservice<com.apple.InstallerProgress>:131]) from originator [osservice<com.apple.WindowServer(88)>:166]
2026-04-24 08:42:28.190759-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de17480)
2026-04-24 08:42:28.208084-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de05a80)
2026-04-24 08:42:28.224518-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc09920)
2026-04-24 08:42:28.248301-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de05a80)
2026-04-24 08:42:28.273732-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:processes] 0[SetFrontProcessWithInfo]: CPS: Application SecurityAgent/0x0-0x9009 tried to make itself frontmost, and the front process is NULL, so allowing it to be in front.
2026-04-24 08:42:28.274096-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0c3b0)
2026-04-24 08:42:28.295291-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73d90f840)
2026-04-24 08:42:28.305993-0500  localhost WindowServer[166]: (TCC) Created Activity ID: 0xce, Description: TCCAccessRequest() IPC
2026-04-24 08:42:28.306004-0500  localhost WindowServer[166]: (libxpc.dylib) [com.apple.xpc:connection] [0x600000c683c0] activating connection: mach=true listener=false peer=false name=com.apple.tccd.system
2026-04-24 08:42:28.306619-0500  localhost WindowServer[166]: (libxpc.dylib) [com.apple.xpc:connection] [0x600000c683c0] invalidated after the last release of the connection object
2026-04-24 08:42:28.308141-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:packages] 0[NewConnectionPort]: resumed connection 1ef7f
2026-04-24 08:42:28.308411-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:default] [ ConnectionDebug ] New conn 0x1ef7f, PID 386 in session 257 on console
2026-04-24 08:42:28.311412-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0b580)
2026-04-24 08:42:28.312382-0500  localhost launchd[1]: [pid/386 [ViewBridgeAuxil]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-24 08:42:28.330102-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0b580)
2026-04-24 08:42:28.345011-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc08690)
2026-04-24 08:42:28.361128-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd0b580)
2026-04-24 08:42:28.377687-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dc0f150)
2026-04-24 08:42:28.391512-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de18460)
2026-04-24 08:42:28.395268-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:packages] 1f03f[SetWindowHasKeyAppearance]: request window 7 set active key appearance
2026-04-24 08:42:28.395275-0500  localhost WindowServer[166]: (SkyLight) [com.apple.SkyLight:packages] 1f03f[SetWindowHasMainAppearance]: request window 7 set active main appearance
2026-04-24 08:42:28.408048-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73de19a50)
2026-04-24 08:42:28.412495-0500  localhost runningboardd[173]: (RunningBoard) [com.apple.runningboard:ttl] Acquiring assertion targeting [osservice<com.apple.security.agent.login(92)>:372:372] from originator [osservice<com.apple.WindowServer(88)>:166] with description <RBSAssertionDescriptor| "AppDrawing" ID:173-166-39 target:372 attributes:[
2026-04-24 08:42:28.427416-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73dd084e0)
2026-04-24 08:42:28.445348-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73d90f840)
2026-04-24 08:42:28.450346-0500  localhost mDNSResponder[204]: (libsystem_networkextension.dylib) [com.apple.networkextension:] Tracker info timestamp changed from 0 to 785472312
2026-04-24 08:42:28.462337-0500  localhost corebrightnessd[163]: (CoreBrightness) [com.apple.CoreBrightness.DSDevice.#69680256:default] IODisplayCopyParameters result = 0x0 (dict=0x7fb73d90f840)
2026-04-24 08:42:28.476999-0500  localhost WindowServer[166]: (TCC) Created Activity ID: 0xcf, Description: TCCAccessRequest() IPC
2026-04-24 08:42:28.477037-0500  localhost WindowServer[166]: (libxpc.dylib) [com.apple.xpc:connection] [0x600000c6ca50] activating connection: mach=true listener=false peer=false name=com.apple.tccd.system
