Timestamp                       Thread     Type        Activity             PID    TTL  
2026-04-24 00:27:56.283579-0500 0x512      Default     0x0                  145    0    locationd: [com.apple.locationd.Position:GeneralCLX] WifiLoc, timer, sinceLastScanRequest, 0.0, lastScanRequestTimestamp, 798701276.3, erroredRequestType, 0
2026-04-24 00:27:56.283582-0500 0x3a4      Default     0xeb7                145    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x7ff7b44523c8) CLNameValuePair.SaveToBinaryFile
2026-04-24 00:27:56.285621-0500 0x3a4      Default     0xeb7                145    0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x7ff7b44523c8) CLNameValuePair.SaveToBinaryFile
2026-04-24 00:27:56.296558-0500 0x4e4      Default     0xe6f                145    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x700002000448) CLNameValuePair.SaveToBinaryFile
2026-04-24 00:27:56.297627-0500 0x4e4      Default     0xe6f                145    0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x700002000448) CLNameValuePair.SaveToBinaryFile
2026-04-24 00:27:56.385233-0500 0x50c      Error       0x0                  219    0    imklaunchagent: (CoreFoundation) [com.apple.CFPasteboard:general] Failed to set up CFPasteboardRef 'DefaultAsciiKeyboardLayoutPasteboard'. Error: <dictionary: 0x7ff8471c8ce0> { count = 1, transaction: 0, voucher = 0x0, contents =
2026-04-24 00:27:56.385339-0500 0x50c      Error       0x0                  219    0    imklaunchagent: (CoreFoundation) [com.apple.CFPasteboard:general] Failed to set up CFPasteboardRef 'DefaultAsciiKeyboardLayoutPasteboard'. Error: <dictionary: 0x7ff8471c8ce0> { count = 1, transaction: 0, voucher = 0x0, contents =
2026-04-24 00:27:56.386605-0500 0x50c      Error       0x0                  219    0    imklaunchagent: (CoreFoundation) [com.apple.CFPasteboard:general] Failed to set up CFPasteboardRef 'DefaultAsciiKeyboardLayoutPasteboard'. Error: <dictionary: 0x7ff8471c8ce0> { count = 1, transaction: 0, voucher = 0x0, contents =
2026-04-24 00:27:56.386695-0500 0x50c      Error       0x0                  219    0    imklaunchagent: (CoreFoundation) [com.apple.CFPasteboard:general] Failed to set up CFPasteboardRef 'DefaultAsciiKeyboardLayoutPasteboard'. Error: <dictionary: 0x7ff8471c8ce0> { count = 1, transaction: 0, voucher = 0x0, contents =
2026-04-24 00:27:56.388312-0500 0x8bc      Default     0xf04                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x70000ffdd118) CLNameValuePair.SaveToBinaryFile
2026-04-24 00:27:56.399970-0500 0x8bc      Default     0xf04                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x70000ffdd118) CLNameValuePair.SaveToBinaryFile
2026-04-24 00:27:56.436413-0500 0x8bc      Default     0xf7f                322    0    locationd: [com.apple.locationd.Utility:Database] {"msg":"getColumnInfo", "table":<private>, "name":"GenerationTimestamp", "isFound":1}
2026-04-24 00:27:56.436760-0500 0x8bc      Default     0xf7f                322    0    locationd: [com.apple.locationd.Utility:Database] {"msg":"getColumnInfo", "table":<private>, "name":"GenerationTimestamp", "isFound":1}
2026-04-24 00:27:56.437056-0500 0x8bc      Default     0xf7f                322    0    locationd: [com.apple.locationd.Utility:Database] {"msg":"getColumnInfo", "table":<private>, "name":"RecordingTimestamp", "isFound":1}
2026-04-24 00:27:56.437088-0500 0x8bc      Default     0xf7f                322    0    locationd: [com.apple.locationd.Utility:Database] {"msg":"getColumnInfo", "table":<private>, "name":"ReceivedTimestamp", "isFound":1}
2026-04-24 00:27:56.437292-0500 0x8bc      Default     0xf7f                322    0    locationd: [com.apple.locationd.Utility:Database] {"msg":"getColumnInfo", "table":<private>, "name":"GenerationTimestamp", "isFound":1}
2026-04-24 00:27:56.437556-0500 0x8bc      Default     0xf7f                322    0    locationd: [com.apple.locationd.Utility:Database] {"msg":"getColumnInfo", "table":<private>, "name":"ReceivedTimestamp", "isFound":1}
2026-04-24 00:27:56.437712-0500 0x8bc      Default     0xf7f                322    0    locationd: [com.apple.locationd.Utility:Database] {"msg":"getColumnInfo", "table":<private>, "name":"LastActiveTimestamp", "isFound":1}
2026-04-24 00:27:56.444284-0500 0x8bc      Default     0xf7f                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (<private>) <private>
2026-04-24 00:27:56.444491-0500 0x8bc      Default     0xf7f                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction released: (<private>) <private>
2026-04-24 00:27:56.444682-0500 0x8bc      Default     0xf7f                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (<private>) <private>
2026-04-24 00:27:56.444851-0500 0x8bc      Default     0xf7f                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction released: (<private>) <private>
2026-04-24 00:27:56.446068-0500 0x30c      Error       0x0                  163    0    corebrightnessd: (CoreBrightness) [com.apple.CoreBrightness.CBColorModule.DFR:default] whitepoint adjustment are not available (CoreDisplay is down)
2026-04-24 00:27:56.447189-0500 0x30c      Error       0x0                  163    0    corebrightnessd: (CoreBrightness) [com.apple.CoreBrightness.CBColorModule.DFR:default] whitepoint adjustment are not available (CoreDisplay is down)
2026-04-24 00:27:56.454660-0500 0x238      Default     0x0                  1      0    launchd: [pid/322 [locationd]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-24 00:27:56.454718-0500 0x30c      Error       0x0                  163    7    corebrightnessd: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - Unable to create and lookup port "com.apple.windowserver.active" => 1102	
	0  	    0x7ff8094c5ceb	CoreDisplay::Mach::Port::Port(std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, CoreDisplay::Mach::Port::PortLookup) + 357
	2  	    0x7ff80947e99c	CoreDisplay_DisableCustomWhitePoint + 61
2026-04-24 00:27:56.472734-0500 0x339      Default     0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [WARN] - Creating FB 1 of 1
2026-04-24 00:27:56.482553-0500 0x79       Default     0x0                  0      0    kernel: PMRD: .Display_boot tag flags 200
2026-04-24 00:27:56.482663-0500 0x79       Default     0x0                  0      0    kernel: PMRD: Added .Display_boot to system sleep preventers list (Total 1)
2026-04-24 00:27:56.482667-0500 0x79       Default     0x0                  0      0    kernel: PMRD: System Sleep Preventers: .Display_boot
2026-04-24 00:27:56.487078-0500 0x8c0      Default     0xf0b                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x7000100e3c68) CLPersistentDictionary saving to file
2026-04-24 00:27:56.488684-0500 0x8c0      Default     0xf0b                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x7000100e3c68) CLPersistentDictionary saving to file
2026-04-24 00:27:56.488876-0500 0x8c0      Default     0xf0b                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x7000100e3c68) CLPersistentDictionary saving to file
2026-04-24 00:27:56.490219-0500 0x8c0      Default     0xf0b                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x7000100e3c68) CLPersistentDictionary saving to file
2026-04-24 00:27:56.500072-0500 0x8c8      Default     0x1010               322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x7000103f5c68) CLPersistentDictionary saving to file
2026-04-24 00:27:56.500428-0500 0x339      Default     0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [WARN] - IOFBSetDisplayModeAndDepth: Setting mode 0x0 with depth 0x0 on displayID: 0x0 fbRegID: 0x1000004e1
2026-04-24 00:27:56.500430-0500 0x339      Default     0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [WARN] - IOFBSetDisplayModeAndDepth: IOService:/AppleACPIPlatformExpert/PC00@0/AppleACPIPCI/IGPU@2-756e6b6e-717-0
2026-04-24 00:27:56.500432-0500 0x339      Default     0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [WARN] - IOFBSetDisplayModeAndDepth: Failed to obtain mode info from IOFBGetDisplayModeInformation()
2026-04-24 00:27:56.501438-0500 0x8c8      Default     0x1010               322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x7000103f5c68) CLPersistentDictionary saving to file
2026-04-24 00:27:56.504147-0500 0x8c8      Default     0x1010               322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x7000103f5c68) MonitorMigraiton:root:p/System/Library/LocationBundles/Routine.bundle:p/System/Library/LocationBundles/MicroLocation.bundle::CLMicroLocationRegionMonitor
2026-04-24 00:27:56.504214-0500 0x8c8      Default     0x1010               322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x7000103f5c68) MonitorMigraiton:root:p/System/Library/LocationBundles/Routine.bundle:p/System/Library/LocationBundles/MicroLocation.bundle::CLMicroLocationRegionMonitor
2026-04-24 00:27:56.504227-0500 0x8c8      Default     0x1010               322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x7000103f5c88) Monitor:root:p/System/Library/LocationBundles/Routine.bundle:p/System/Library/LocationBundles/MicroLocation.bundle:CLMicroLocationRegionMonitor::validateClientMonitoringRecords
2026-04-24 00:27:56.504617-0500 0x8c8      Default     0x1010               322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x7000103f5c88) Monitor:root:p/System/Library/LocationBundles/Routine.bundle:p/System/Library/LocationBundles/MicroLocation.bundle:CLMicroLocationRegionMonitor::validateClientMonitoringRecords
2026-04-24 00:27:56.504671-0500 0x8c8      Default     0xf0b                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x7000103f5ea8) CLPersistentDictionary saving to file
2026-04-24 00:27:56.506204-0500 0x8c8      Default     0xf0b                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x7000103f5ea8) CLPersistentDictionary saving to file
2026-04-24 00:27:56.506282-0500 0x8c8      Default     0xf0b                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x7000103f5ea8) CLPersistentDictionary saving to file
2026-04-24 00:27:56.507293-0500 0x30c      Error       0x0                  163    7    corebrightnessd: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - Unable to create and lookup port "com.apple.windowserver.active" => 1102	
	0  	    0x7ff8094c5ceb	CoreDisplay::Mach::Port::Port(std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, CoreDisplay::Mach::Port::PortLookup) + 357
	2  	    0x7ff80947e99c	CoreDisplay_DisableCustomWhitePoint + 61
2026-04-24 00:27:56.507988-0500 0x8c8      Default     0xf0b                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x7000103f5ea8) CLPersistentDictionary saving to file
2026-04-24 00:27:56.509593-0500 0x8c8      Default     0xf0b                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x7000103f5e38) CLNameValuePair.SaveToBinaryFile
2026-04-24 00:27:56.510809-0500 0x8c8      Default     0xf0b                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x7000103f5e38) CLNameValuePair.SaveToBinaryFile
2026-04-24 00:27:56.516048-0500 0x339      Error       0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - 	
	0  	    0x7ff8094433a3	std::__1::unique_ptr<std::__1::__hash_node<std::__1::__hash_value_type<unsigned long long, CoreDisplay::DisplayPipe>, void*>, std::__1::__hash_node_destructor<std::__1::allocator<std::__1::__hash_node<std::__1::__hash_value_type<unsigned long long, CoreDisplay::DisplayPipe>, void*>>>> std::__1::__hash_table<std::__1::__hash_value_type<unsigned long long, CoreDisplay::DisplayPipe>, std::__1::__unordered_map_hasher<unsigned long long, std::__1::__hash_value_type<unsigned long long, CoreDisplay::DisplayPipe>, std::__1::hash<unsigned long long>, std::__1::equal_to<unsigned long long>, true>, std::__1::__unordered_map_equal<unsigned long long, std::__1::__hash_value_type<unsigned long long, CoreDisplay::DisplayPipe>, std::__1::equal_to<unsigned long long>, std::__1::hash<unsigned long long>, true>, std::__1::allocator<std::__1::__hash_value_type<unsigned long long, CoreDisplay::DisplayPipe>>>::__construct_node<std::__1::piecewise_construct_t const&, std::__1::tuple<unsigned long long&>, std::__1::tuple<unsigned long long&>>(std::__1::piecewise_construct_t const&, std::__1::tuple<unsigned long long&>&&, std::__1::tuple<unsigned long long&>&&) + 2965
	1  	    0x7ff8094427aa	std::__1::pair<std::__1::__hash_iterator<std::__1::__hash_node<std::__1::__hash_value_type<unsigned long long, CoreDisplay::DisplayPipe>, void*>*>, bool> std::__1::__hash_table<std::__1::__hash_value_type<unsigned long long, CoreDisplay::DisplayPipe>, std::__1::__unordered_map_hasher<unsigned long long, std::__1::__hash_value_type<unsigned long long, CoreDisplay::DisplayPipe>, std::__1::hash<unsigned long long>, std::__1::equal_to<unsigned long long>, true>, std::__1::__unordered_map_equal<unsigned long long, std::__1::__hash_value_type<unsigned long long, CoreDisplay::DisplayPipe>, std::__1::equal_to<unsigned long long>, std::__1::hash<unsigned long long>, true>, std::__1::allocator<std::__1::__hash_value_type<unsigned long long, CoreDisplay::DisplayPipe>>>::__emplace_unique_impl<std::__1::piecewise_construct_t const&, std::__1::tuple<unsigned long long&>, std::__1::tuple<unsigned long long&>>(std::__1::piecewise_construct_t const&, std::__1::tuple<unsigned long long&>&&, std::__1::tuple<unsigned long long&>&&) + 52
	2  	    0x7ff809523fb1	CoreDisplay::Framebuffer::Framebuffer(unsigned int, unsigned long long, unsigned int, unsigned long long) + 3627
	3  	    0x7ff8094adb85	CoreDisplay::GPU::GPU(__GPUWranglerGPU*, dispatch_queue_s*) + 747
	4  	    0x7ff8094c26a2	invocation function for block in CoreDisplay::GPUController::GPUController() + 2545
	8  	    0x7ff80cebc2a1	WS::Displays::CoreDisplayManager::initialize() + 43
2026-04-24 00:27:56.516434-0500 0x339      Default     0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [WARN] - Created FB 1 of 1
2026-04-24 00:27:56.518865-0500 0x8c1      Default     0xf0a                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x7000101667f8) CLNameValuePair.SaveToBinaryFile
2026-04-24 00:27:56.520128-0500 0x8c1      Default     0xf0a                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x7000101667f8) CLNameValuePair.SaveToBinaryFile
2026-04-24 00:27:56.521242-0500 0x339      Error       0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - Error: No property 'FB_Triage', or property isn't a string.
2026-04-24 00:27:56.521497-0500 0x339      Error       0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - Error: Can't get value for key 'Triage'.
2026-04-24 00:27:56.521654-0500 0x339      Default     0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [WARN] - GPU: FB: 1 of 1 opened
2026-04-24 00:27:56.524515-0500 0x8c5      Default     0xfe5                322    0    locationd: [com.apple.locationd.Position:GeneralCLX] WifiLoc, processScanResult, aps, 0, network, 1, tiles, 1, request, Request, type, clientupdate, lowPriority, no, requester, registrant, numOfRequestedScans, 0, timestamp, 798701276.5, age, 0.0
2026-04-24 00:27:56.525787-0500 0x339      Error       0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - Setting offline display 0x00000000 main in AddCGXDisplayDeviceToDeviceList 	
	0  	    0x7ff80944902b	CoreDisplay::AddMainOfflineBreadcrumb(bool, char const*, ...) + 305
	3  	    0x7ff80cebc2a1	WS::Displays::CoreDisplayManager::initialize() + 43
2026-04-24 00:27:56.549514-0500 0x339      Error       0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - isBroadwellOrLater_block_invoke: sysctlbyname fail with error status 0x00000000
2026-04-24 00:27:56.549520-0500 0x339      Error       0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - isSkylakeOrLater_block_invoke: sysctlbyname fail with error status 0x00000000
2026-04-24 00:27:56.549524-0500 0x339      Error       0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - isCannonLakeOrLater_block_invoke: sysctlbyname fail with error status 0x00000000
2026-04-24 00:27:56.549928-0500 0x339      Default     0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [WARN] - get_display_device_info: force8BPC = YES
2026-04-24 00:27:56.551161-0500 0x339      Error       0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - Display id 0x00000000 -> 0x5b81c5c0
2026-04-24 00:27:56.551173-0500 0x339      Default     0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [WARN] - get_display_device_info: Display 0x5b81c5c0 force8BPC=YES isBDW=YES isSKL=NO isCNL=YES isAcc=NO isMUX=NO isBuiltIn=NO isMobile=YES isSkylakeMacBook=NO
2026-04-24 00:27:56.551474-0500 0x339      Error       0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - device_preserves_framebuffer: IOFBNeedsRefresh key not found in IORegistry
2026-04-24 00:27:56.551474-0500 0x339      Error       0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - device_preserves_framebuffer: needs_refresh = NO
2026-04-24 00:27:56.563933-0500 0x30c      Error       0x0                  163    7    corebrightnessd: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - Unable to create and lookup port "com.apple.windowserver.active" => 1102	
	0  	    0x7ff8094c5ceb	CoreDisplay::Mach::Port::Port(std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, CoreDisplay::Mach::Port::PortLookup) + 357
	2  	    0x7ff80947e99c	CoreDisplay_DisableCustomWhitePoint + 61
2026-04-24 00:27:56.576236-0500 0x8c8      Default     0x109f               322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (<private>) <private>
2026-04-24 00:27:56.588105-0500 0x8c8      Default     0x10c7               322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (<private>) <private>
2026-04-24 00:27:56.588750-0500 0x8c8      Default     0x10ca               322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x7000103f5c38) CLPersistentDictionary saving to file
2026-04-24 00:27:56.589575-0500 0x8c8      Default     0x10ca               322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x7000103f5c38) CLPersistentDictionary saving to file
2026-04-24 00:27:56.589661-0500 0x8c8      Default     0x10ca               322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x7000103f5c58) Monitor:root:p/System/Library/LocationBundles/Routine.bundle:p/System/Library/LocationBundles/MicroLocation.bundle:CLMicroLocationRegionMonitor::validateClientMonitoringRecords
2026-04-24 00:27:56.589672-0500 0x8c8      Default     0x10ca               322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x7000103f5c58) Monitor:root:p/System/Library/LocationBundles/Routine.bundle:p/System/Library/LocationBundles/MicroLocation.bundle:CLMicroLocationRegionMonitor::validateClientMonitoringRecords
2026-04-24 00:27:56.589695-0500 0x8c8      Default     0x10be               322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x7000103f5e78) CLPersistentDictionary saving to file
2026-04-24 00:27:56.590377-0500 0x8c8      Default     0x10be               322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x7000103f5e78) CLPersistentDictionary saving to file
2026-04-24 00:27:56.617505-0500 0x2a2      Default     0x0                  1      0    launchd: [pid/312 [com.apple.geod]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-24 00:27:56.620057-0500 0x30c      Error       0x0                  163    7    corebrightnessd: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - Unable to create and lookup port "com.apple.windowserver.active" => 1102	
	0  	    0x7ff8094c5ceb	CoreDisplay::Mach::Port::Port(std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, CoreDisplay::Mach::Port::PortLookup) + 357
	2  	    0x7ff80947e99c	CoreDisplay_DisableCustomWhitePoint + 61
2026-04-24 00:27:56.642403-0500 0x8eb      Default     0x0                  312    0    com.apple.geod: (CFNetwork) [com.apple.CFNetwork:Summary] Task <87FF39AE-394B-4462-8EDB-1193AEB6E468>.<1> summary for task failure {transaction_duration_ms=7, response_status=-1, connection=1, reused=1, reused_after_ms=0, request_start_ms=0, request_duration_ms=0, response_start_ms=0, response_duration_ms=0, request_bytes=0, response_bytes=0, cache_hit=false}
2026-04-24 00:27:56.642408-0500 0x8e1      Default     0x0                  312    0    com.apple.geod: (CFNetwork) [com.apple.CFNetwork:Summary] Task <54712841-0F05-4124-AC39-5E3C8C1CFB50>.<1> summary for task failure {transaction_duration_ms=6, response_status=-1, connection=2, reused=1, reused_after_ms=0, request_start_ms=0, request_duration_ms=0, response_start_ms=0, response_duration_ms=0, request_bytes=0, response_bytes=0, cache_hit=false}
2026-04-24 00:27:56.661273-0500 0x8c4      Default     0xf76                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x70001026c198) CLNameValuePair.SaveToBinaryFile
2026-04-24 00:27:56.662251-0500 0x8c4      Default     0xf76                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x70001026c198) CLNameValuePair.SaveToBinaryFile
2026-04-24 00:27:56.665750-0500 0x8c4      Default     0xf7c                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (<private>) <private>
2026-04-24 00:27:56.665770-0500 0x8c4      Default     0xf7c                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction released: (<private>) <private>
2026-04-24 00:27:56.665857-0500 0x8c4      Default     0xf7c                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (<private>) <private>
2026-04-24 00:27:56.666640-0500 0x8c4      Default     0xf7c                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction released: (<private>) <private>
2026-04-24 00:27:56.668101-0500 0x339      Error       0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - Setting offline display 0x00000000 main in CGXConstructVirtualFramebuffer 	
	0  	    0x7ff80944902b	CoreDisplay::AddMainOfflineBreadcrumb(bool, char const*, ...) + 305
	5  	    0x7ff80cebc2a1	WS::Displays::CoreDisplayManager::initialize() + 43
2026-04-24 00:27:56.668277-0500 0x339      Error       0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - Setting main display 0x00000000 offline 	
	0  	    0x7ff80944902b	CoreDisplay::AddMainOfflineBreadcrumb(bool, char const*, ...) + 305
	5  	    0x7ff80cebc2a1	WS::Displays::CoreDisplayManager::initialize() + 43
2026-04-24 00:27:56.668646-0500 0x8c4      Default     0xf7c                322    0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (<private>) <private>
2026-04-24 00:27:56.668898-0500 0x339      Error       0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - Setting offline display 0x00000000 main in CGXConstructVirtualFramebuffer 	
	0  	    0x7ff80944902b	CoreDisplay::AddMainOfflineBreadcrumb(bool, char const*, ...) + 305
	5  	    0x7ff80cebc2a1	WS::Displays::CoreDisplayManager::initialize() + 43
2026-04-24 00:27:56.669084-0500 0x339      Error       0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - Setting main display 0x00000000 offline 	
	0  	    0x7ff80944902b	CoreDisplay::AddMainOfflineBreadcrumb(bool, char const*, ...) + 305
	5  	    0x7ff80cebc2a1	WS::Displays::CoreDisplayManager::initialize() + 43
2026-04-24 00:27:56.669658-0500 0x339      Error       0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - Setting offline display 0x00000000 main in CGXConstructVirtualFramebuffer 	
	0  	    0x7ff80944902b	CoreDisplay::AddMainOfflineBreadcrumb(bool, char const*, ...) + 305
	5  	    0x7ff80cebc2a1	WS::Displays::CoreDisplayManager::initialize() + 43
2026-04-24 00:27:56.669835-0500 0x339      Error       0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - Setting main display 0x00000000 offline 	
	0  	    0x7ff80944902b	CoreDisplay::AddMainOfflineBreadcrumb(bool, char const*, ...) + 305
	5  	    0x7ff80cebc2a1	WS::Displays::CoreDisplayManager::initialize() + 43
2026-04-24 00:27:56.670488-0500 0x339      Error       0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - Setting offline display 0x00000000 main in CGXConstructVirtualFramebuffer 	
	0  	    0x7ff80944902b	CoreDisplay::AddMainOfflineBreadcrumb(bool, char const*, ...) + 305
	5  	    0x7ff80cebc2a1	WS::Displays::CoreDisplayManager::initialize() + 43
2026-04-24 00:27:56.670831-0500 0x339      Error       0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - Setting main display 0x00000000 offline 	
	0  	    0x7ff80944902b	CoreDisplay::AddMainOfflineBreadcrumb(bool, char const*, ...) + 305
	5  	    0x7ff80cebc2a1	WS::Displays::CoreDisplayManager::initialize() + 43
2026-04-24 00:27:56.671605-0500 0x339      Error       0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - Setting offline display 0x00000000 main in CGXConstructVirtualFramebuffer 	
	0  	    0x7ff80944902b	CoreDisplay::AddMainOfflineBreadcrumb(bool, char const*, ...) + 305
	5  	    0x7ff80cebc2a1	WS::Displays::CoreDisplayManager::initialize() + 43
2026-04-24 00:27:56.671949-0500 0x339      Error       0x0                  166    7    WindowServer: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - Setting main display 0x00000000 offline 	
	0  	    0x7ff80944902b	CoreDisplay::AddMainOfflineBreadcrumb(bool, char const*, ...) + 305
	5  	    0x7ff80cebc2a1	WS::Displays::CoreDisplayManager::initialize() + 43
2026-04-24 00:27:56.672170-0500 0x8ed      Error       0x0                  313    0    WiFiAgent: (CoreFoundation) [com.apple.CFPasteboard:general] Connection to 'pboard' server had an error: <dictionary: 0x7ff8471c8ce0> { count = 1, transaction: 0, voucher = 0x0, contents =
2026-04-24 00:27:56.672222-0500 0x86e      Error       0x0                  313    0    WiFiAgent: (CoreFoundation) [com.apple.CFPasteboard:general] Failed to set up CFPasteboardRef 'Apple CFPasteboard general'. Error: <dictionary: 0x7ff8471c8ce0> { count = 1, transaction: 0, voucher = 0x0, contents =
2026-04-24 00:27:56.677851-0500 0x339      Default     0x0                  166    0    WindowServer: (CoreDisplay) CDN - Bootstrap Port: 7683
2026-04-24 00:27:56.677925-0500 0x339      Default     0x0                  166    0    WindowServer: (CoreDisplay) CDN - Local Port: 53143 (com.apple.CoreDisplay.Notification)
2026-04-24 00:27:56.678146-0500 0x30c      Error       0x0                  163    7    corebrightnessd: (CoreDisplay) [com.apple.CoreDisplay:default] [ERROR] - Unable to create and lookup port "com.apple.windowserver.active" => 1102	
	0  	    0x7ff8094c5ceb	CoreDisplay::Mach::Port::Port(std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, CoreDisplay::Mach::Port::PortLookup) + 357
	2  	    0x7ff80947e99c	CoreDisplay_DisableCustomWhitePoint + 61
2026-04-24 00:27:56.678337-0500 0x8a1      Default     0x0                  166    0    WindowServer: (IOKit) [com.apple.iohid:default] Connection added: IOHIDEventSystemConnection uuid:C140E5E5-AC05-4965-A903-11AC2EA73864 pid:166 process:WindowServer type:Rate Controlled entitlements:0x3 caller:SkyLight: _ZN2WS8Displays18CoreDisplayManager10initializeEv + 43 attributes:(null) state:0x0 events:0 mask:0x0 dropped:0 dropStatus:0 droppedMask:0x0 lastDroppedTime:NONE
