Timestamp                       (process)[PID]    
2026-04-26 05:03:16.125875-0500  localhost opendirectoryd[138]: [com.apple.opendirectoryd:session] Forward: ODQueryCreateWithNode request, NodeID: 5467BAD3-E851-441A-8BA9-E303608D646F, RecordType(s): dsRecTypeStandard:Users, Attribute: dsAttrTypeStandard:RecordName, MatchType: EqualTo, Equality: CaseIgnore, Value(s): <private>, Requested Attributes: dsAttrTypeNative:_writers_LinkedIdentity,dsAttrTypeNative:_shadow_passwd,dsAttrTypeStandard:RecordType,dsAttrTypeStandard:MCXSettings,dsAttrTypeStandard:GeneratedUID,dsAttrTypeStandard:JPEGPhoto,dsAttrTypeStandard:HomeDirectory,dsAttrTypeNative:IsHidden,dsAttrTypeNative:LinkedIdentity,dsAttrTypeStandard:UniqueID,dsAttrTypeStandard:CopyTimestamp,dsAttrTypeNative:_writers_UserCertificate,dsAttrTypeNative:_writers_AvatarRepresentation,dsAttrTypeStandard:UserShell,dsAttrTypeNative:_writers_realname,dsAttrTypeStandard:AppleMetaRecordName,dsAttrTypeNative:_writers_picture,dsAttrTypeNative:_writers_inputSources,dsAttrTypeStandard:Picture,dsAttrTypeNative:_writers_jpegphoto,dsAttrTypeStandard:PrimaryGroupID,dsAttrTypeNative:_defaultLanguage,dsAttrTypeStandard:RealName,dsAttrTypeStandard:AppleMetaNodeLocation,dsAttrTypeStandard:Password,dsAttrTypeNative:_writers_hin<…>, Max Results: <decode: missing data>
2026-04-26 05:03:16.140366-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f142eae0> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.146132-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f102a1c0> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.151726-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f15344d0> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.157238-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f117c2f0> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.170427-0500  localhost appleeventsd[396]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f8f626061a0> { count = 2, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.193005-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f161cbf0> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.197855-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f1360110> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.202599-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f142eae0> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.207798-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f0768a10> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.219883-0500  localhost appleeventsd[396]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f8f617114f0> { count = 2, transaction: 0, voucher = 0x0, contents =
        lastNotifyEventTimeStamp = 0;
        lastNotifyEventTimeStamp = 0;
        lastNotifyEventTimeStamp = 0;
        lastNotifyEventTimeStamp = 0;
2026-04-26 05:03:16.340153-0500  localhost WindowManager[457]: [com.apple.windowmanagement:general] Order front conditionally succeeded. Setting frontWindowID=<private> frontWindowTimestamp=0
<dictionary: 0x7f9d7df35950> { count = 2, transaction: 0, voucher = 0x0, contents =
	"XPCService" => <dictionary: 0x7f9d7df35ca0> { count = 10, transaction: 0, voucher = 0x0, contents =
		"_AdditionalSubServices" => <dictionary: 0x7f9d7df35e30> { count = 2, transaction: 0, voucher = 0x0, contents =
		"_AdditionalProperties" => <dictionary: 0x7f9d7df34950> { count = 1, transaction: 0, voucher = 0x0, contents =
			"RunningBoard" => <dictionary: 0x7f9d7df349f0> { count = 2, transaction: 0, voucher = 0x0, contents =
				"RunningBoardLaunchedIdentity" => <dictionary: 0x7f9d7df3b9a0> { count = 7, transaction: 0, voucher = 0x0, contents =
					"H" => <dictionary: 0x7f9d7df3ba60> { count = 5, transaction: 0, voucher = 0x0, contents =
		"EnvironmentVariables" => <dictionary: 0x7f9d7df18070> { count = 2, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.420697-0500  localhost launchd[1]: [pid/860 [VPN]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:03:16.464688-0500  localhost VPN[860]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x600003df8000> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.466808-0500  localhost launchd[1]: [pid/857 [com.apple.Cloud]:] Service stub created for com.apple.CoreDisplay.XPCService
<dictionary: 0x7f9d8eb3f960> { count = 2, transaction: 0, voucher = 0x0, contents =
	"XPCService" => <dictionary: 0x7f9d8eb38980> { count = 10, transaction: 0, voucher = 0x0, contents =
		"_AdditionalSubServices" => <dictionary: 0x7f9d8eb46df0> { count = 2, transaction: 0, voucher = 0x0, contents =
		"_AdditionalProperties" => <dictionary: 0x7f9d8eb456d0> { count = 1, transaction: 0, voucher = 0x0, contents =
			"RunningBoard" => <dictionary: 0x7f9d8eb45770> { count = 2, transaction: 0, voucher = 0x0, contents =
				"RunningBoardLaunchedIdentity" => <dictionary: 0x7f9d8eb45810> { count = 7, transaction: 0, voucher = 0x0, contents =
					"H" => <dictionary: 0x7f9d8e825080> { count = 5, transaction: 0, voucher = 0x0, contents =
		"EnvironmentVariables" => <dictionary: 0x7f9d8eb448d0> { count = 2, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.475947-0500  localhost WindowServer[167]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x600003210000> { count = 5, transaction: 0, voucher = 0x0, contents =
<dictionary: 0x7f9d8e82aa80> { count = 2, transaction: 0, voucher = 0x0, contents =
	"XPCService" => <dictionary: 0x7f9d8e82fe70> { count = 12, transaction: 0, voucher = 0x0, contents =
		"_AdditionalSubServices" => <dictionary: 0x7f9d8e830570> { count = 2, transaction: 0, voucher = 0x0, contents =
		"_AdditionalProperties" => <dictionary: 0x7f9d8e8307b0> { count = 1, transaction: 0, voucher = 0x0, contents =
			"RunningBoard" => <dictionary: 0x7f9d8e831930> { count = 2, transaction: 0, voucher = 0x0, contents =
				"RunningBoardLaunchedIdentity" => <dictionary: 0x7f9d8e8319d0> { count = 7, transaction: 0, voucher = 0x0, contents =
					"H" => <dictionary: 0x7f9d8e831a90> { count = 5, transaction: 0, voucher = 0x0, contents =
		"EnvironmentVariables" => <dictionary: 0x7f9d8e8314b0> { count = 2, transaction: 0, voucher = 0x0, contents =
<dictionary: 0x7f9d7df3e030> { count = 2, transaction: 0, voucher = 0x0, contents =
	"XPCService" => <dictionary: 0x7f9d7df3b4a0> { count = 10, transaction: 0, voucher = 0x0, contents =
		"_AdditionalSubServices" => <dictionary: 0x7f9d7df3ba50> { count = 2, transaction: 0, voucher = 0x0, contents =
		"_AdditionalProperties" => <dictionary: 0x7f9d7df35e90> { count = 1, transaction: 0, voucher = 0x0, contents =
			"RunningBoard" => <dictionary: 0x7f9d7df3e250> { count = 2, transaction: 0, voucher = 0x0, contents =
				"RunningBoardLaunchedIdentity" => <dictionary: 0x7f9d7df3e2f0> { count = 7, transaction: 0, voucher = 0x0, contents =
					"H" => <dictionary: 0x7f9d7df3e350> { count = 5, transaction: 0, voucher = 0x0, contents =
		"EnvironmentVariables" => <dictionary: 0x7f9d7df3d770> { count = 2, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.549031-0500  localhost opendirectoryd[138]: [com.apple.opendirectoryd:session] UID: 501, EUID: 501, GID: 20, EGID: 20, PID: 853, PROC: AppleIDSettings ODQueryCreateWithNode request, NodeID: EBE54E81-1226-4B73-8325-A7A75BAA1056, RecordType(s): dsRecTypeStandard:Users, Attribute: dsAttrTypeStandard:RecordName, MatchType: EqualTo, Equality: CaseIgnore, Value(s): <private>, Requested Attributes: dsAttrTypeNative:_writers_LinkedIdentity,dsAttrTypeNative:_shadow_passwd,dsAttrTypeStandard:RecordType,dsAttrTypeStandard:MCXSettings,dsAttrTypeStandard:GeneratedUID,dsAttrTypeStandard:JPEGPhoto,dsAttrTypeStandard:HomeDirectory,dsAttrTypeNative:IsHidden,dsAttrTypeNative:LinkedIdentity,dsAttrTypeStandard:UniqueID,dsAttrTypeStandard:CopyTimestamp,dsAttrTypeNative:_writers_UserCertificate,dsAttrTypeNative:_writers_AvatarRepresentation,dsAttrTypeStandard:UserShell,dsAttrTypeNative:_writers_realname,dsAttrTypeStandard:AppleMetaRecordName,dsAttrTypeNative:_writers_picture,dsAttrTypeNative:_writers_inputSources,dsAttrTypeStandard:Picture,dsAttrTypeNative:_writers_jpegphoto,dsAttrTypeStandard:PrimaryGroupID,dsAttrTypeNative:_defaultLanguage,dsAttrTypeStandard:RealName,dsAttrTypeStandard:AppleMetaNodeLoc<…>, Max Results: <decode: missing data>
2026-04-26 05:03:16.549583-0500  localhost opendirectoryd[138]: [com.apple.opendirectoryd:session] Forward: ODQueryCreateWithNode request, NodeID: ABFB9557-1939-465F-BE0C-8F975D93B2AB, RecordType(s): dsRecTypeStandard:Users, Attribute: dsAttrTypeStandard:RecordName, MatchType: EqualTo, Equality: CaseIgnore, Value(s): <private>, Requested Attributes: dsAttrTypeNative:_writers_LinkedIdentity,dsAttrTypeNative:_shadow_passwd,dsAttrTypeStandard:RecordType,dsAttrTypeStandard:MCXSettings,dsAttrTypeStandard:GeneratedUID,dsAttrTypeStandard:JPEGPhoto,dsAttrTypeStandard:HomeDirectory,dsAttrTypeNative:IsHidden,dsAttrTypeNative:LinkedIdentity,dsAttrTypeStandard:UniqueID,dsAttrTypeStandard:CopyTimestamp,dsAttrTypeNative:_writers_UserCertificate,dsAttrTypeNative:_writers_AvatarRepresentation,dsAttrTypeStandard:UserShell,dsAttrTypeNative:_writers_realname,dsAttrTypeStandard:AppleMetaRecordName,dsAttrTypeNative:_writers_picture,dsAttrTypeNative:_writers_inputSources,dsAttrTypeStandard:Picture,dsAttrTypeNative:_writers_jpegphoto,dsAttrTypeStandard:PrimaryGroupID,dsAttrTypeNative:_defaultLanguage,dsAttrTypeStandard:RealName,dsAttrTypeStandard:AppleMetaNodeLocation,dsAttrTypeStandard:Password,dsAttrTypeNative:_writers_hin<…>, Max Results: <decode: missing data>
2026-04-26 05:03:16.557611-0500  localhost launchd[1]: [pid/862 [FamilySettings]:] Service stub created for com.apple.CommerceKit.TransactionService
2026-04-26 05:03:16.560359-0500  localhost launchd[1]: [pid/862 [FamilySettings]:] Service stub created for com.apple.CoreDisplay.XPCService
<dictionary: 0x7f9d8ec34de0> { count = 2, transaction: 0, voucher = 0x0, contents =
	"XPCService" => <dictionary: 0x7f9d8ec39330> { count = 10, transaction: 0, voucher = 0x0, contents =
		"_AdditionalSubServices" => <dictionary: 0x7f9d8ec350b0> { count = 2, transaction: 0, voucher = 0x0, contents =
		"_AdditionalProperties" => <dictionary: 0x7f9d8ec39780> { count = 1, transaction: 0, voucher = 0x0, contents =
			"RunningBoard" => <dictionary: 0x7f9d8ec3a8c0> { count = 2, transaction: 0, voucher = 0x0, contents =
				"RunningBoardLaunchedIdentity" => <dictionary: 0x7f9d8ec3a960> { count = 7, transaction: 0, voucher = 0x0, contents =
					"H" => <dictionary: 0x7f9d8ec3a9f0> { count = 5, transaction: 0, voucher = 0x0, contents =
		"EnvironmentVariables" => <dictionary: 0x7f9d8ec35760> { count = 2, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.595861-0500  localhost launchd[1]: [pid/863 [FollowUpSetting]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:03:16.602852-0500  localhost com.apple.CloudPhotosConfiguration[857]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7fedb6933880> { count = 6, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.609420-0500  localhost FamilySettings[862]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x600003b342d0> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.616405-0500  localhost WindowServer[167]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x60000320c960> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.624250-0500  localhost launchd[1]: [pid/864 [HeadphoneSettin]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:03:16.635972-0500  localhost photolibraryd[858]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7fa4cf417040> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.641068-0500  localhost FollowUpSettingsExtension[863]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x600002f74000> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.646406-0500  localhost WindowServer[167]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x60000321c2d0> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.653255-0500  localhost photolibraryd[858]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7fa4cf506dc0> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.664759-0500  localhost HeadphoneSettingsExtension[864]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x600002f080f0> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.671152-0500  localhost WindowServer[167]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x60000321c2d0> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.689119-0500  localhost launchd[1]: [pid/865 [ClassroomSettin]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:03:16.725472-0500  localhost photolibraryd[858]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7fa4ce707820> { count = 6, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.728329-0500  localhost ClassroomSettings[865]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x6000010b41e0> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.733382-0500  localhost WindowServer[167]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x60000320c780> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:16.766067-0500  localhost opendirectoryd[138]: [com.apple.opendirectoryd:session] UID: 501, EUID: 501, GID: 20, EGID: 20, PID: 560, PROC: familycircled ODQueryCreateWithNode request, NodeID: 0A250D15-FBA3-43CF-8CF2-FBBA6D71F0FC, RecordType(s): dsRecTypeStandard:Users, Attribute: dsAttrTypeStandard:RecordName, MatchType: EqualTo, Equality: CaseIgnore, Value(s): <private>, Requested Attributes: dsAttrTypeNative:_writers_LinkedIdentity,dsAttrTypeNative:_shadow_passwd,dsAttrTypeStandard:RecordType,dsAttrTypeStandard:MCXSettings,dsAttrTypeStandard:GeneratedUID,dsAttrTypeStandard:JPEGPhoto,dsAttrTypeStandard:HomeDirectory,dsAttrTypeNative:IsHidden,dsAttrTypeNative:LinkedIdentity,dsAttrTypeStandard:UniqueID,dsAttrTypeStandard:CopyTimestamp,dsAttrTypeNative:_writers_UserCertificate,dsAttrTypeNative:_writers_AvatarRepresentation,dsAttrTypeStandard:UserShell,dsAttrTypeNative:_writers_realname,dsAttrTypeStandard:AppleMetaRecordName,dsAttrTypeNative:_writers_picture,dsAttrTypeNative:_writers_inputSources,dsAttrTypeStandard:Picture,dsAttrTypeNative:_writers_jpegphoto,dsAttrTypeStandard:PrimaryGroupID,dsAttrTypeNative:_defaultLanguage,dsAttrTypeStandard:RealName,dsAttrTypeStandard:AppleMetaNodeLocat<…>, Max Results: <decode: missing data>
2026-04-26 05:03:16.766812-0500  localhost opendirectoryd[138]: [com.apple.opendirectoryd:session] Forward: ODQueryCreateWithNode request, NodeID: 31DFA766-6B76-458B-8EEE-1272229A16C3, RecordType(s): dsRecTypeStandard:Users, Attribute: dsAttrTypeStandard:RecordName, MatchType: EqualTo, Equality: CaseIgnore, Value(s): <private>, Requested Attributes: dsAttrTypeNative:_writers_LinkedIdentity,dsAttrTypeNative:_shadow_passwd,dsAttrTypeStandard:RecordType,dsAttrTypeStandard:MCXSettings,dsAttrTypeStandard:GeneratedUID,dsAttrTypeStandard:JPEGPhoto,dsAttrTypeStandard:HomeDirectory,dsAttrTypeNative:IsHidden,dsAttrTypeNative:LinkedIdentity,dsAttrTypeStandard:UniqueID,dsAttrTypeStandard:CopyTimestamp,dsAttrTypeNative:_writers_UserCertificate,dsAttrTypeNative:_writers_AvatarRepresentation,dsAttrTypeStandard:UserShell,dsAttrTypeNative:_writers_realname,dsAttrTypeStandard:AppleMetaRecordName,dsAttrTypeNative:_writers_picture,dsAttrTypeNative:_writers_inputSources,dsAttrTypeStandard:Picture,dsAttrTypeNative:_writers_jpegphoto,dsAttrTypeStandard:PrimaryGroupID,dsAttrTypeNative:_defaultLanguage,dsAttrTypeStandard:RealName,dsAttrTypeStandard:AppleMetaNodeLocation,dsAttrTypeStandard:Password,dsAttrTypeNative:_writers_hin<…>, Max Results: <decode: missing data>
2026-04-26 05:03:16.777834-0500  localhost iCloudNotificationAgent[786]: (CFNetwork) [com.apple.CFNetwork:Summary] Task <273A5197-71CB-4D0D-B7A6-BC81DD9F17E1>.<2> summary for task success {transaction_duration_ms=752, response_status=200, connection=2, protocol="h3", domain_lookup_duration_ms=230, connect_duration_ms=222, secure_connection_duration_ms=220, private_relay=false, request_start_ms=458, request_duration_ms=0, response_start_ms=663, response_duration_ms=88, request_bytes=929, response_bytes=937, cache_hit=false}
2026-04-26 05:03:16.834296-0500  localhost iCloudNotificationAgent[786]: (CFNetwork) [com.apple.CFNetwork:Summary] Task <DCE595B2-14F1-4994-B07F-ADF2E767D40D>.<1> summary for task success {transaction_duration_ms=14323, response_status=200, connection=1, protocol="h3", domain_lookup_duration_ms=231, connect_duration_ms=283, secure_connection_duration_ms=282, private_relay=false, request_start_ms=14005, request_duration_ms=0, response_start_ms=14270, response_duration_ms=53, request_bytes=517, response_bytes=2902, cache_hit=true}
2026-04-26 05:03:16.843947-0500  localhost apsd[139]: [com.apple.apsd:topicManager] <private>: completed transaction - calculated change None {topics changed: (null)}
2026-04-26 05:03:16.847257-0500  localhost opendirectoryd[138]: [com.apple.opendirectoryd:session] UID: 501, EUID: 501, GID: 20, EGID: 20, PID: 862, PROC: FamilySettings ODQueryCreateWithNode request, NodeID: AEDE2BA2-A8B4-4AFB-A5A7-56FDD4DEA610, RecordType(s): dsRecTypeStandard:Users, Attribute: dsAttrTypeStandard:RecordName, MatchType: EqualTo, Equality: CaseIgnore, Value(s): <private>, Requested Attributes: dsAttrTypeNative:_writers_LinkedIdentity,dsAttrTypeNative:_shadow_passwd,dsAttrTypeStandard:RecordType,dsAttrTypeStandard:MCXSettings,dsAttrTypeStandard:GeneratedUID,dsAttrTypeStandard:JPEGPhoto,dsAttrTypeStandard:HomeDirectory,dsAttrTypeNative:IsHidden,dsAttrTypeNative:LinkedIdentity,dsAttrTypeStandard:UniqueID,dsAttrTypeStandard:CopyTimestamp,dsAttrTypeNative:_writers_UserCertificate,dsAttrTypeNative:_writers_AvatarRepresentation,dsAttrTypeStandard:UserShell,dsAttrTypeNative:_writers_realname,dsAttrTypeStandard:AppleMetaRecordName,dsAttrTypeNative:_writers_picture,dsAttrTypeNative:_writers_inputSources,dsAttrTypeStandard:Picture,dsAttrTypeNative:_writers_jpegphoto,dsAttrTypeStandard:PrimaryGroupID,dsAttrTypeNative:_defaultLanguage,dsAttrTypeStandard:RealName,dsAttrTypeStandard:AppleMetaNodeLoca<…>, Max Results: <decode: missing data>
2026-04-26 05:03:16.847937-0500  localhost opendirectoryd[138]: [com.apple.opendirectoryd:session] Forward: ODQueryCreateWithNode request, NodeID: 6F62A6E3-1740-4654-BC6B-FBBCB94D609E, RecordType(s): dsRecTypeStandard:Users, Attribute: dsAttrTypeStandard:RecordName, MatchType: EqualTo, Equality: CaseIgnore, Value(s): <private>, Requested Attributes: dsAttrTypeNative:_writers_LinkedIdentity,dsAttrTypeNative:_shadow_passwd,dsAttrTypeStandard:RecordType,dsAttrTypeStandard:MCXSettings,dsAttrTypeStandard:GeneratedUID,dsAttrTypeStandard:JPEGPhoto,dsAttrTypeStandard:HomeDirectory,dsAttrTypeNative:IsHidden,dsAttrTypeNative:LinkedIdentity,dsAttrTypeStandard:UniqueID,dsAttrTypeStandard:CopyTimestamp,dsAttrTypeNative:_writers_UserCertificate,dsAttrTypeNative:_writers_AvatarRepresentation,dsAttrTypeStandard:UserShell,dsAttrTypeNative:_writers_realname,dsAttrTypeStandard:AppleMetaRecordName,dsAttrTypeNative:_writers_picture,dsAttrTypeNative:_writers_inputSources,dsAttrTypeStandard:Picture,dsAttrTypeNative:_writers_jpegphoto,dsAttrTypeStandard:PrimaryGroupID,dsAttrTypeNative:_defaultLanguage,dsAttrTypeStandard:RealName,dsAttrTypeStandard:AppleMetaNodeLocation,dsAttrTypeStandard:Password,dsAttrTypeNative:_writers_hin<…>, Max Results: <decode: missing data>
2026-04-26 05:03:16.857785-0500  localhost iCloudNotificationAgent[786]: (CFNetwork) [com.apple.CFNetwork:Summary] Task <0A479A46-2B58-4E0D-A9FE-3237EEB679F2>.<1> summary for task success {transaction_duration_ms=0, response_status=200, cache_hit=true}
2026-04-26 05:03:16.864440-0500  localhost iCloudNotificationAgent[786]: (CFNetwork) [com.apple.CFNetwork:Summary] Task <3297484C-67B2-49B5-B575-9B86A82402A9>.<2> summary for redirection {transaction_duration_ms=1, response_status=-1, cache_hit=false}
2026-04-26 05:03:17.167996-0500  localhost appleeventsd[396]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f8f625082e0> { count = 2, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:17.249220-0500  localhost studentd[866]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7fe75840cae0> { count = 6, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:17.275352-0500  localhost appleeventsd[396]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f8f6230b6c0> { count = 2, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:17.301057-0500  localhost bluetoothd[160]: [com.apple.bluetooth:Server.Accessory] setW1Logging: isTimeStampPeriodicallyEnabled = 0, isDisableDiagnosticsPeriodicallyEnabled = 0, module = 1023, level = 8, log_interval = 100000, power_logging_interval = 0, isCrashLoggingDisabled = 0
2026-04-26 05:03:17.369825-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f1237360> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:17.374098-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f102a1c0> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:17.378306-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f102a1c0> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:17.382222-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f1622aa0> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:17.400948-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f1185540> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:17.404852-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f1237360> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:17.409344-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f142c230> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:17.413663-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f1622860> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:17.429436-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f1365950> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:17.431271-0500  localhost iCloudNotificationAgent[786]: (CFNetwork) [com.apple.CFNetwork:Summary] Task <3297484C-67B2-49B5-B575-9B86A82402A9>.<2> summary for task success {transaction_duration_ms=566, response_status=200, connection=7, protocol="h3", domain_lookup_duration_ms=4, connect_duration_ms=192, secure_connection_duration_ms=190, private_relay=false, request_start_ms=202, request_duration_ms=0, response_start_ms=542, response_duration_ms=24, request_bytes=498, response_bytes=2891, cache_hit=false}
2026-04-26 05:03:17.434018-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f102a1c0> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:17.434531-0500  localhost bluetoothd[160]: [com.apple.bluetooth:Server.Accessory] setW1Logging: isTimeStampPeriodicallyEnabled = 0, isDisableDiagnosticsPeriodicallyEnabled = 0, module = 1023, level = 8, log_interval = 100000, power_logging_interval = 0, isCrashLoggingDisabled = 0
2026-04-26 05:03:17.437950-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f1188af0> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:17.441456-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f1365950> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:17.456222-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f1623780> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:17.460205-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f1365950> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:17.464079-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f152d420> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:17.467410-0500  localhost contactsd[596]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x7f94f0768d50> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:17.480602-0500  localhost iCloudNotificationAgent[786]: (CFNetwork) [com.apple.CFNetwork:Summary] Task <C5FC6D77-8B36-4A35-8544-F46EBA49AA68>.<3> summary for redirection {transaction_duration_ms=0, response_status=-1, cache_hit=false}
2026-04-26 05:03:17.484516-0500  localhost bluetoothd[160]: [com.apple.bluetooth:Server.Accessory] setW1Logging: isTimeStampPeriodicallyEnabled = 0, isDisableDiagnosticsPeriodicallyEnabled = 0, module = 1023, level = 8, log_interval = 100000, power_logging_interval = 0, isCrashLoggingDisabled = 0
